"Reporting_Month","baskett","mnsty_item","smeb_item","price","unit","quantity","ministry_smeb_price_lbp","price_lbp_l_kg"
2019-06-24,"Food MEB","Parsley","Parsley",457.4,"bundle",1,41166,9148
2019-06-24,"Food SMEB","Rice","Plain rice",2028,"kg",1,24336,2028
2019-06-24,"Food SMEB","Potatoes","Potato",1006.35,"kg",1,10566.675,1006.35
2019-06-24,"Food SMEB","Apples","Red apples",2305.625,"kg",1,17292.1875,2305.625
2019-06-24,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-06-24,"Food MEB","Onion","Red onion",961.275,"kg",1,2883.825,961.275
2019-06-24,"Food SMEB","Salt","Salt",1458.33333333333,"g",700,1249.79166666666,2085.41666666666
2019-06-24,"Food SMEB","Sardine","Sardines can",1313.125,"g",125,23636.25,10505
2019-06-24,"Food SMEB","Tomato Paste","Small tomato paste",920.333333333333,"g",70,39445.4866666667,13151.5633333333
2019-06-24,"Food SMEB","Sugar","Sugar",1182.22222222222,"kg",1,3546.66666666666,1182.22222222222
2019-06-24,"Food SMEB","Sunflower Oil","Sunflower Oil",10700,"L",3.5,7789.6,3060.2
2019-06-24,"Food MEB","Tahini","Tahina container",3714,"g",454,6128.1,8181.942
2019-06-24,"Food SMEB","Tea","Tea (unflavored) packed",8899.33333333333,"g",454,11747.12,19605.2313333333
2019-06-24,"Food MEB","Tomato","Tomato",1178.15,"kg",1,8836.125,1178.15
2019-06-24,"Food SMEB","White Beans","White beans",3608.28571428571,"kg",1,5412.42857142857,3608.28571428571
2019-06-24,"Food MEB","Fresh Chicken","Whole chicken",6016.6,"kg",1,22562.25,6016.6
2019-06-24,"Food MEB","Zucchini","Zucchini",1303.95,"kg",1,5867.775,1303.95
2019-06-17,"Food MEB","Banana","Bananas",1840.44285714286,"kg",1,16563.9857142857,1840.44285714286
2019-06-17,"Food SMEB","Cabbage","Cabbage",823.5,"kg",1,11117.25,823.5
2019-06-17,"Food SMEB","Carrots","Carrots",1443.2,"kg",1,4329.6,1443.2
2019-06-17,"Food SMEB","Chickpeas","Chickpeas packed",4700,"kg",1,21150,4700
2019-06-17,"Food MEB","Cucumber","Cucumber",1216.9,"kg",1,7301.4,1216.9
2019-06-17,"Food SMEB","Eggs","Eggs",5065,"pieces",30,6331.25,2836.4
2019-06-17,"Food SMEB","Powdered Milk","Milk powder can",27836,"kg",2.5,33403.2,11134.4
2019-06-17,"Food MEB","Oranges","Naval oranges",1391.625,"kg",1,12524.625,1391.625
2019-06-17,"Food MEB","Parsley","Parsley",367.4,"bundle",1,33066,7348
2019-06-17,"Food SMEB","Rice","Plain rice",2028,"kg",1,24336,2028
2019-06-17,"Food SMEB","Potatoes","Potato",1071.85,"kg",1,11254.425,1071.85
2019-06-17,"Food SMEB","Apples","Red apples",2260.375,"kg",1,16952.8125,2260.375
2019-06-17,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-06-17,"Food MEB","Onion","Red onion",987.975,"kg",1,2963.925,987.975
2019-06-17,"Food SMEB","Salt","Salt",1458.33333333333,"g",700,1249.79166666666,2085.41666666666
2019-06-17,"Food SMEB","Sardine","Sardines can",1313.125,"g",125,23636.25,10505
2019-06-17,"Food SMEB","Tomato Paste","Small tomato paste",918.666666666667,"g",70,39374.0533333333,13127.7466666667
2019-06-17,"Food SMEB","Sugar","Sugar",1182.22222222222,"kg",1,3546.66666666666,1182.22222222222
2019-06-17,"Food SMEB","Sunflower Oil","Sunflower Oil",10700,"L",3.5,7789.6,3060.2
2019-06-17,"Food MEB","Tahini","Tahina container",3784,"g",454,6243.6,8336.152
2019-06-17,"Food SMEB","Tea","Tea (unflavored) packed",8899.33333333333,"g",454,11747.12,19605.2313333333
2019-06-17,"Food MEB","Tomato","Tomato",1114.35,"kg",1,8357.625,1114.35
2019-06-17,"Food SMEB","White Beans","White beans",3608.28571428571,"kg",1,5412.42857142857,3608.28571428571
2019-06-17,"Food MEB","Fresh Chicken","Whole chicken",5845.75,"kg",1,21921.5625,5845.75
2019-06-17,"Food MEB","Zucchini","Zucchini",1217.65,"kg",1,5479.425,1217.65
2019-06-10,"Food MEB","Banana","Bananas",1868.125,"kg",1,16813.125,1868.125
2019-06-10,"Food SMEB","Cabbage","Cabbage",959.9,"kg",1,12958.65,959.9
2019-06-10,"Food SMEB","Carrots","Carrots",1396.9,"kg",1,4190.7,1396.9
2019-06-10,"Food SMEB","Chickpeas","Chickpeas packed",4700,"kg",1,21150,4700
2019-06-10,"Food MEB","Cucumber","Cucumber",1256.45,"kg",1,7538.7,1256.45
2019-06-10,"Food SMEB","Eggs","Eggs",4971.11111111111,"pieces",30,6213.88888888889,2783.82222222222
2019-06-10,"Food SMEB","Powdered Milk","Milk powder can",27836,"kg",2.5,33403.2,11134.4
2019-06-10,"Food MEB","Oranges","Naval oranges",1503.5,"kg",1,13531.5,1503.5
2019-06-10,"Food MEB","Parsley","Parsley",394.9,"bundle",1,35541,7898
2019-06-10,"Food SMEB","Rice","Plain rice",2028,"kg",1,24336,2028
2019-06-10,"Food SMEB","Potatoes","Potato",1036.35,"kg",1,10881.675,1036.35
2019-06-10,"Food SMEB","Apples","Red apples",2324.375,"kg",1,17432.8125,2324.375
2019-06-10,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-06-10,"Food MEB","Onion","Red onion",1028.15,"kg",1,3084.45,1028.15
2019-06-10,"Food SMEB","Salt","Salt",1458.33333333333,"g",700,1249.79166666666,2085.41666666666
2019-06-10,"Food SMEB","Sardine","Sardines can",1313.125,"g",125,23636.25,10505
2019-06-10,"Food SMEB","Tomato Paste","Small tomato paste",918.111111111111,"g",70,39350.2422222222,13119.8077777778
2019-06-10,"Food SMEB","Sugar","Sugar",1181.66666666667,"kg",1,3545.00000000001,1181.66666666667
2019-06-10,"Food SMEB","Sunflower Oil","Sunflower Oil",10700,"L",3.5,7789.6,3060.2
2019-06-10,"Food MEB","Tahini","Tahina container",3714,"g",454,6128.1,8181.942
2019-06-10,"Food SMEB","Tea","Tea (unflavored) packed",8899.33333333333,"g",454,11747.12,19605.2313333333
2019-06-10,"Food MEB","Tomato","Tomato",1279.9,"kg",1,9599.25,1279.9
2019-06-10,"Food SMEB","White Beans","White beans",3608.28571428571,"kg",1,5412.42857142857,3608.28571428571
2019-06-10,"Food MEB","Fresh Chicken","Whole chicken",6116.6,"kg",1,22937.25,6116.6
2019-06-10,"Food MEB","Zucchini","Zucchini",1324,"kg",1,5958,1324
2019-05-27,"Food MEB","Banana","Bananas",1904.55,"kg",1,17140.95,1904.55
2019-05-27,"Food SMEB","Cabbage","Cabbage",903.45,"kg",1,12196.575,903.45
2019-05-27,"Food SMEB","Carrots","Carrots",1352.7,"kg",1,4058.1,1352.7
2019-05-27,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-05-27,"Food MEB","Cucumber","Cucumber",1249.35,"kg",1,7496.1,1249.35
2019-05-27,"Food SMEB","Eggs","Eggs",5013.33333333333,"pieces",30,6266.66666666666,2807.46666666667
2019-05-27,"Food SMEB","Powdered Milk","Milk powder can",27836,"kg",2.5,33403.2,11134.4
2019-05-27,"Food MEB","Oranges","Naval oranges",1532.14285714286,"kg",1,13789.2857142857,1532.14285714286
2019-05-27,"Food MEB","Parsley","Parsley",369.9,"bundle",1,33291,7398
2019-05-27,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-05-27,"Food SMEB","Potatoes","Potato",1042.65,"kg",1,10947.825,1042.65
2019-05-27,"Food SMEB","Apples","Red apples",2111.425,"kg",1,15835.6875,2111.425
2019-05-27,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-05-27,"Food MEB","Onion","Red onion",1094.35,"kg",1,3283.05,1094.35
2019-05-27,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-05-27,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-05-27,"Food SMEB","Tomato Paste","Small tomato paste",907.875,"g",70,38911.5225,12973.53375
2019-05-27,"Food SMEB","Sugar","Sugar",1181.66666666667,"kg",1,3545.00000000001,1181.66666666667
2019-05-27,"Food SMEB","Sunflower Oil","Sunflower Oil",10700,"L",3.5,7789.6,3060.2
2019-05-27,"Food MEB","Tahini","Tahina container",3644,"g",454,6012.6,8027.732
2019-05-27,"Food SMEB","Tea","Tea (unflavored) packed",8218.25,"g",454,10848.09,18104.80475
2019-05-27,"Food MEB","Tomato","Tomato",1302.3,"kg",1,9767.25,1302.3
2019-05-27,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-05-27,"Food MEB","Fresh Chicken","Whole chicken",6056.6,"kg",1,22712.25,6056.6
2019-05-27,"Food MEB","Zucchini","Zucchini",1176.45,"kg",1,5294.025,1176.45
2019-05-20,"Food MEB","Banana","Bananas",1910.8,"kg",1,17197.2,1910.8
2019-05-20,"Food SMEB","Cabbage","Cabbage",992.4,"kg",1,13397.4,992.4
2019-05-20,"Food SMEB","Carrots","Carrots",1303.5,"kg",1,3910.5,1303.5
2019-05-20,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-05-20,"Food MEB","Cucumber","Cucumber",1324.4,"kg",1,7946.4,1324.4
2019-05-20,"Food SMEB","Eggs","Eggs",5153.88888888889,"pieces",30,6442.36111111111,2886.17777777778
2019-05-20,"Food SMEB","Powdered Milk","Milk powder can",27836,"kg",2.5,33403.2,11134.4
2019-05-20,"Food MEB","Oranges","Naval oranges",1572.875,"kg",1,14155.875,1572.875
2019-05-20,"Food MEB","Parsley","Parsley",434.067,"bundle",1,39066.03,8681.34
2019-05-20,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-05-20,"Food SMEB","Potatoes","Potato",1190.5,"kg",1,12500.25,1190.5
2019-05-20,"Food SMEB","Apples","Red apples",2291,"kg",1,17182.5,2291
2019-05-20,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-05-20,"Food MEB","Onion","Red onion",1116.65,"kg",1,3349.95,1116.65
2019-05-20,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-05-20,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-05-20,"Food SMEB","Tomato Paste","Small tomato paste",907.875,"g",70,38911.5225,12973.53375
2019-05-20,"Food SMEB","Sugar","Sugar",1181.66666666667,"kg",1,3545.00000000001,1181.66666666667
2019-05-20,"Food SMEB","Sunflower Oil","Sunflower Oil",10700,"L",3.5,7789.6,3060.2
2019-05-20,"Food MEB","Tahini","Tahina container",3644,"g",454,6012.6,8027.732
2019-05-20,"Food SMEB","Tea","Tea (unflavored) packed",8218.25,"g",454,10848.09,18104.80475
2019-05-20,"Food MEB","Tomato","Tomato",1528.5,"kg",1,11463.75,1528.5
2019-05-20,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-05-20,"Food MEB","Fresh Chicken","Whole chicken",6116.6,"kg",1,22937.25,6116.6
2019-05-20,"Food MEB","Zucchini","Zucchini",1517.35,"kg",1,6828.075,1517.35
2019-05-13,"Food MEB","Banana","Bananas",1931.425,"kg",1,17382.825,1931.425
2019-05-13,"Food SMEB","Cabbage","Cabbage",1061,"kg",1,14323.5,1061
2019-05-13,"Food SMEB","Carrots","Carrots",1355.7,"kg",1,4067.1,1355.7
2019-05-13,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-05-13,"Food MEB","Cucumber","Cucumber",1390.2,"kg",1,8341.2,1390.2
2019-05-13,"Food SMEB","Eggs","Eggs",5304.44444444444,"pieces",30,6630.55555555555,2970.48888888889
2019-05-13,"Food SMEB","Powdered Milk","Milk powder can",27836,"kg",2.5,33403.2,11134.4
2019-05-13,"Food MEB","Oranges","Naval oranges",1548.91666666667,"kg",1,13940.25,1548.91666666667
2019-05-13,"Food MEB","Parsley","Parsley",447.4,"bundle",1,40266,8948
2019-05-13,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-05-13,"Food SMEB","Potatoes","Potato",1130.95,"kg",1,11874.975,1130.95
2019-05-13,"Food SMEB","Apples","Red apples",2254.55,"kg",1,16909.125,2254.55
2019-05-13,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-05-13,"Food MEB","Onion","Red onion",1304.6,"kg",1,3913.8,1304.6
2019-05-13,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-05-13,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-05-13,"Food SMEB","Tomato Paste","Small tomato paste",907.875,"g",70,38911.5225,12973.53375
2019-05-13,"Food SMEB","Sugar","Sugar",1179.44444444444,"kg",1,3538.33333333332,1179.44444444444
2019-05-13,"Food SMEB","Sunflower Oil","Sunflower Oil",10781.25,"L",3.5,7848.75,3083.4375
2019-05-13,"Food MEB","Tahini","Tahina container",3640.55555555556,"g",454,6006.91666666667,8020.1438888889
2019-05-13,"Food SMEB","Tea","Tea (unflavored) packed",8218.25,"g",454,10848.09,18104.80475
2019-05-13,"Food MEB","Tomato","Tomato",1531,"kg",1,11482.5,1531
2019-05-13,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-05-13,"Food MEB","Fresh Chicken","Whole chicken",6063.2,"kg",1,22737,6063.2
2019-05-13,"Food MEB","Zucchini","Zucchini",1544,"kg",1,6948,1544
2019-05-06,"Food MEB","Banana","Bananas",1862.85,"kg",1,16765.65,1862.85
2019-05-06,"Food SMEB","Cabbage","Cabbage",1084.4,"kg",1,14639.4,1084.4
2019-05-06,"Food SMEB","Carrots","Carrots",1237.4,"kg",1,3712.2,1237.4
2019-05-06,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-05-06,"Food MEB","Cucumber","Cucumber",1405.65,"kg",1,8433.9,1405.65
2019-05-06,"Food SMEB","Eggs","Eggs",5774.44444444444,"pieces",30,7218.05555555555,3233.68888888889
2019-05-06,"Food SMEB","Powdered Milk","Milk powder can",27836,"kg",2.5,33403.2,11134.4
2019-05-06,"Food MEB","Oranges","Naval oranges",1595.125,"kg",1,14356.125,1595.125
2019-05-06,"Food MEB","Parsley","Parsley",569.86665,"bundle",1,51287.9985,11397.333
2019-05-06,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-05-06,"Food SMEB","Potatoes","Potato",1252.25,"kg",1,13148.625,1252.25
2019-05-06,"Food SMEB","Apples","Red apples",2176.425,"kg",1,16323.1875,2176.425
2019-05-06,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-05-06,"Food MEB","Onion","Red onion",1311.65,"kg",1,3934.95,1311.65
2019-05-06,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-05-06,"Food SMEB","Sardine","Sardines can",1328.57142857143,"g",125,23914.2857142857,10628.5714285714
2019-05-06,"Food SMEB","Tomato Paste","Small tomato paste",907.875,"g",70,38911.5225,12973.53375
2019-05-06,"Food SMEB","Sugar","Sugar",1190.55555555556,"kg",1,3571.66666666668,1190.55555555556
2019-05-06,"Food SMEB","Sunflower Oil","Sunflower Oil",11000,"L",3.5,8008,3146
2019-05-06,"Food MEB","Tahini","Tahina container",3718.33333333333,"g",454,6135.24999999999,8191.48833333333
2019-05-06,"Food SMEB","Tea","Tea (unflavored) packed",8899.33333333333,"g",454,11747.12,19605.2313333333
2019-05-06,"Food MEB","Tomato","Tomato",1579.9,"kg",1,11849.25,1579.9
2019-05-06,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-05-06,"Food MEB","Fresh Chicken","Whole chicken",5963.2,"kg",1,22362,5963.2
2019-05-06,"Food MEB","Zucchini","Zucchini",1523.15,"kg",1,6854.175,1523.15
2019-04-30,"Food MEB","Banana","Bananas",1951.842,"kg",1,17566.578,1951.842
2019-04-30,"Food SMEB","Cabbage","Cabbage",1135.167,"kg",1,15324.7545,1135.167
2019-04-30,"Food SMEB","Carrots","Carrots",1321.9,"kg",1,3965.7,1321.9
2019-04-30,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-04-30,"Food MEB","Cucumber","Cucumber",1546.033,"kg",1,9276.198,1546.033
2019-04-30,"Food SMEB","Eggs","Eggs",6118.66666666667,"pieces",30,7648.33333333334,3426.45333333334
2019-04-30,"Food SMEB","Powdered Milk","Milk powder can",27921,"kg",2.5,33505.2,11168.4
2019-04-30,"Food MEB","Oranges","Naval oranges",1676.425,"kg",1,15087.825,1676.425
2019-04-30,"Food MEB","Parsley","Parsley",454.033,"bundle",1,40862.97,9080.66
2019-04-30,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-04-30,"Food SMEB","Potatoes","Potato",1371.033,"kg",1,14395.8465,1371.033
2019-04-30,"Food SMEB","Apples","Red apples",2390.975,"kg",1,17932.3125,2390.975
2019-04-30,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-04-30,"Food MEB","Onion","Red onion",1405.9,"kg",1,4217.7,1405.9
2019-04-30,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-04-30,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-04-30,"Food SMEB","Tomato Paste","Small tomato paste",907.875,"g",70,38911.5225,12973.53375
2019-04-30,"Food SMEB","Sugar","Sugar",1185,"kg",1,3555,1185
2019-04-30,"Food SMEB","Sunflower Oil","Sunflower Oil",10781.25,"L",3.5,7848.75,3083.4375
2019-04-30,"Food MEB","Tahini","Tahina container",3654.44444444444,"g",454,6029.83333333333,8050.7411111111
2019-04-30,"Food SMEB","Tea","Tea (unflavored) packed",8473.25,"g",454,11184.69,18666.56975
2019-04-30,"Food MEB","Tomato","Tomato",1650.233,"kg",1,12376.7475,1650.233
2019-04-30,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-04-30,"Food MEB","Fresh Chicken","Whole chicken",6073.2,"kg",1,22774.5,6073.2
2019-04-30,"Food MEB","Zucchini","Zucchini",1488.5,"kg",1,6698.25,1488.5
2019-04-23,"Food MEB","Banana","Bananas",1911.875,"kg",1,17206.875,1911.875
2019-04-23,"Food SMEB","Cabbage","Cabbage",1047.7,"kg",1,14143.95,1047.7
2019-04-23,"Food SMEB","Carrots","Carrots",1239.4,"kg",1,3718.2,1239.4
2019-04-23,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-04-23,"Food MEB","Cucumber","Cucumber",1406.9,"kg",1,8441.4,1406.9
2019-04-23,"Food SMEB","Eggs","Eggs",6724.22222222222,"pieces",30,8405.27777777778,3765.56444444444
2019-04-23,"Food SMEB","Powdered Milk","Milk powder can",27921,"kg",2.5,33505.2,11168.4
2019-04-23,"Food MEB","Oranges","Naval oranges",1527.5,"kg",1,13747.5,1527.5
2019-04-23,"Food MEB","Parsley","Parsley",462.4,"bundle",1,41616,9248
2019-04-23,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-04-23,"Food SMEB","Potatoes","Potato",1266.9,"kg",1,13302.45,1266.9
2019-04-23,"Food SMEB","Apples","Red apples",2290.975,"kg",1,17182.3125,2290.975
2019-04-23,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-04-23,"Food MEB","Onion","Red onion",1364.15,"kg",1,4092.45,1364.15
2019-04-23,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-04-23,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-04-23,"Food SMEB","Tomato Paste","Small tomato paste",879.125,"g",70,37679.2975,12562.69625
2019-04-23,"Food SMEB","Sugar","Sugar",1180,"kg",1,3540,1180
2019-04-23,"Food SMEB","Sunflower Oil","Sunflower Oil",10781.25,"L",3.5,7848.75,3083.4375
2019-04-23,"Food MEB","Tahini","Tahina container",3560,"g",454,5874,7842.68
2019-04-23,"Food SMEB","Tea","Tea (unflavored) packed",8899.33333333333,"g",454,11747.12,19605.2313333333
2019-04-23,"Food MEB","Tomato","Tomato",1635.2,"kg",1,12264,1635.2
2019-04-23,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-04-23,"Food MEB","Fresh Chicken","Whole chicken",6073.332,"kg",1,22774.995,6073.332
2019-04-23,"Food MEB","Zucchini","Zucchini",1526,"kg",1,6867,1526
2019-04-15,"Food MEB","Banana","Bananas",1868.125,"kg",1,16813.125,1868.125
2019-04-15,"Food SMEB","Cabbage","Cabbage",999.4,"kg",1,13491.9,999.4
2019-04-15,"Food SMEB","Carrots","Carrots",1231,"kg",1,3693,1231
2019-04-15,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-04-15,"Food MEB","Cucumber","Cucumber",1366.5,"kg",1,8199,1366.5
2019-04-15,"Food SMEB","Eggs","Eggs",6547,"pieces",30,8183.75,3666.32
2019-04-15,"Food SMEB","Powdered Milk","Milk powder can",27571,"kg",2.5,33085.2,11028.4
2019-04-15,"Food MEB","Oranges","Naval oranges",1606.25,"kg",1,14456.25,1606.25
2019-04-15,"Food MEB","Parsley","Parsley",418.65,"bundle",1,37678.5,8373
2019-04-15,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-04-15,"Food SMEB","Potatoes","Potato",1241.9,"kg",1,13039.95,1241.9
2019-04-15,"Food SMEB","Apples","Red apples",2201.425,"kg",1,16510.6875,2201.425
2019-04-15,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-04-15,"Food MEB","Onion","Red onion",1452.025,"kg",1,4356.075,1452.025
2019-04-15,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-04-15,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-04-15,"Food SMEB","Tomato Paste","Small tomato paste",880.375,"g",70,37732.8725,12580.55875
2019-04-15,"Food SMEB","Sugar","Sugar",1180,"kg",1,3540,1180
2019-04-15,"Food SMEB","Sunflower Oil","Sunflower Oil",10781.25,"L",3.5,7848.75,3083.4375
2019-04-15,"Food MEB","Tahini","Tahina container",3727.3,"g",454,6150.045,8211.2419
2019-04-15,"Food SMEB","Tea","Tea (unflavored) packed",8899.33333333333,"g",454,11747.12,19605.2313333333
2019-04-15,"Food MEB","Tomato","Tomato",1576.9,"kg",1,11826.75,1576.9
2019-04-15,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-04-15,"Food MEB","Fresh Chicken","Whole chicken",5780,"kg",1,21675,5780
2019-04-15,"Food MEB","Zucchini","Zucchini",1487.7,"kg",1,6694.65,1487.7
2019-04-08,"Food MEB","Banana","Bananas",1915.625,"kg",1,17240.625,1915.625
2019-04-08,"Food SMEB","Cabbage","Cabbage",998.5,"kg",1,13479.75,998.5
2019-04-08,"Food SMEB","Carrots","Carrots",1291.784,"kg",1,3875.352,1291.784
2019-04-08,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-04-08,"Food MEB","Cucumber","Cucumber",1578.5,"kg",1,9471,1578.5
2019-04-08,"Food SMEB","Eggs","Eggs",6589.77777777778,"pieces",30,8237.22222222222,3690.27555555556
2019-04-08,"Food SMEB","Powdered Milk","Milk powder can",27571,"kg",2.5,33085.2,11028.4
2019-04-08,"Food MEB","Oranges","Naval oranges",1720.125,"kg",1,15481.125,1720.125
2019-04-08,"Food MEB","Parsley","Parsley",404.45,"bundle",1,36400.5,8089
2019-04-08,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-04-08,"Food SMEB","Potatoes","Potato",1276,"kg",1,13398,1276
2019-04-08,"Food SMEB","Apples","Red apples",2235.8,"kg",1,16768.5,2235.8
2019-04-08,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-04-08,"Food MEB","Onion","Red onion",1495.9,"kg",1,4487.7,1495.9
2019-04-08,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-04-08,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-04-08,"Food SMEB","Tomato Paste","Small tomato paste",880.375,"g",70,37732.8725,12580.55875
2019-04-08,"Food SMEB","Sugar","Sugar",1180,"kg",1,3540,1180
2019-04-08,"Food SMEB","Sunflower Oil","Sunflower Oil",10656,"L",3.5,7757.568,3047.616
2019-04-08,"Food MEB","Tahini","Tahina container",3840,"g",454,6336,8459.52
2019-04-08,"Food SMEB","Tea","Tea (unflavored) packed",8899.33333333333,"g",454,11747.12,19605.2313333333
2019-04-08,"Food MEB","Tomato","Tomato",1649.9,"kg",1,12374.25,1649.9
2019-04-08,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-04-08,"Food MEB","Fresh Chicken","Whole chicken",5590,"kg",1,20962.5,5590
2019-04-08,"Food MEB","Zucchini","Zucchini",1575.65,"kg",1,7090.425,1575.65
2019-04-01,"Food MEB","Banana","Bananas",1751.458,"kg",1,15763.122,1751.458
2019-04-01,"Food SMEB","Cabbage","Cabbage",1004.9,"kg",1,13566.15,1004.9
2019-04-01,"Food SMEB","Carrots","Carrots",1218.567,"kg",1,3655.701,1218.567
2019-04-01,"Food SMEB","Chickpeas","Chickpeas packed",4650,"kg",1,20925,4650
2019-04-01,"Food MEB","Cucumber","Cucumber",1505.167,"kg",1,9031.002,1505.167
2019-04-01,"Food SMEB","Eggs","Eggs",6628.66666666667,"pieces",30,8285.83333333334,3712.05333333334
2019-04-01,"Food SMEB","Powdered Milk","Milk powder can",27486,"kg",2.5,32983.2,10994.4
2019-04-01,"Food MEB","Oranges","Naval oranges",1470.20875,"kg",1,13231.87875,1470.20875
2019-04-01,"Food MEB","Parsley","Parsley",404.9,"bundle",1,36441,8098
2019-04-01,"Food SMEB","Rice","Plain rice",2026,"kg",1,24312,2026
2019-04-01,"Food SMEB","Potatoes","Potato",1239.733,"kg",1,13017.1965,1239.733
2019-04-01,"Food SMEB","Apples","Red apples",2287.883,"kg",1,17159.1225,2287.883
2019-04-01,"Food SMEB","Lentils","Red lentils",3750,"kg",1,14062.5,3750
2019-04-01,"Food MEB","Onion","Red onion",1398.9,"kg",1,4196.7,1398.9
2019-04-01,"Food SMEB","Salt","Salt",1456.66666666667,"g",700,1248.36333333334,2083.03333333334
2019-04-01,"Food SMEB","Sardine","Sardines can",1311.875,"g",125,23613.75,10495
2019-04-01,"Food SMEB","Tomato Paste","Small tomato paste",880.375,"g",70,37732.8725,12580.55875
2019-04-01,"Food SMEB","Sugar","Sugar",1196.66666666667,"kg",1,3590.00000000001,1196.66666666667
2019-04-01,"Food SMEB","Sunflower Oil","Sunflower Oil",10718.5,"L",3.5,7803.068,3065.491
2019-04-01,"Food MEB","Tahini","Tahina container",3784,"g",454,6243.6,8336.152
2019-04-01,"Food SMEB","Tea","Tea (unflavored) packed",8899.33333333333,"g",454,11747.12,19605.2313333333
2019-04-01,"Food MEB","Tomato","Tomato",1710.167,"kg",1,12826.2525,1710.167
2019-04-01,"Food SMEB","White Beans","White beans",3606.14285714286,"kg",1,5409.21428571429,3606.14285714286
2019-04-01,"Food MEB","Fresh Chicken","Whole chicken",5740,"kg",1,21525,5740
2019-04-01,"Food MEB","Zucchini","Zucchini",1583.45,"kg",1,7125.525,1583.45
